Price,Close,High,Low,Open,Volume
Ticker,BATS.L,BATS.L,BATS.L,BATS.L,BATS.L
Date,,,,,
2020-04-17,2018.388916015625,2080.788573347856,2006.388981913273,2078.0457312673184,5892357
2020-04-20,2039.6463623046875,2078.73187000392,1992.6751819994695,2054.0462861938786,2437124
2020-04-21,1968.67529296875,2041.703477817643,1968.67529296875,2020.1035921581113,6640707
2020-04-22,1983.760986328125,2013.9322560821647,1978.2753009182995,1981.0181436232122,2142826
2020-04-23,2015.9891357421875,2018.3891228085472,1958.0465908543592,1987.8750015362589,3303488
2020-04-24,2026.27490234375,2031.0748767317048,1986.1608306729854,2009.1321366724833,2929806
2020-04-27,2038.274658203125,2063.9888044378154,2023.18902574544,2033.474684239316,2718245
2020-04-28,2145.931396484375,2161.702740826647,2030.7320117234308,2043.4176582596062,3497488
2020-04-29,2158.27392578125,2171.9881365884385,2038.374022639489,2154.1596625390935,3087994
2020-04-30,2112.3310546875,2182.6712866679277,2102.731108326317,2179.1878239885978,6166436
2020-05-01,2019.7608642578125,2066.389191797969,1998.1609772355341,2031.4179461428519,2190550
2020-05-04,2018.046142578125,2049.5888277832196,1998.8462472358933,2017.0175767562196,3179984
2020-05-05,2062.27490234375,2062.27490234375,2026.9608017716128,2041.3607262767562,3909501
2020-05-06,2037.24658203125,2083.532056378981,2030.1768642154777,2074.274961509435,4522441
2020-05-07,2041.3607177734375,2069.1320006319606,2026.960793328277,2038.9607303659106,4360198
2020-05-11,2092.10302734375,2095.874435619853,2062.6174717305803,2082.845934302406,3115191
2020-05-12,2161.35986328125,2170.6169566043136,2076.468855473709,2083.1888529976004,2927579
2020-05-13,2096.90283203125,2195.988005094859,2094.8457004105526,2133.5883459336937,4233763
2020-05-14,2049.93212890625,2097.2461670044377,2037.5893363588968,2078.0462674863325,3041413
2020-05-15,2091.074462890625,2127.7599797834428,2047.5318400365325,2059.188920170699,2720093
2020-05-18,2123.646240234375,2129.4747817397,2086.2750035237605,2111.9891572237243,4208918
2020-05-19,2088.67431640625,2149.7025548042,2075.9886713460023,2134.959778112561,3348789
2020-05-20,2118.845947265625,2119.188802596898,2064.653543876155,2085.246124800895,2422617
2020-05-21,2140.10302734375,2166.5028884628573,2114.73173224227,2117.817430295153,2503555
2020-05-22,2154.84521484375,2158.616622538783,2097.588388928252,2113.7025854433923,2310484
2020-05-26,2185.702392578125,2194.273774509804,2147.9883120787376,2194.273774509804,3495428
2020-05-27,2245.7021484375,2245.7021484375,2194.273854961832,2203.1880924976144,3514865
2020-05-28,2244.674072265625,2268.6739477900783,2201.817151686245,2244.674072265625,2580864
2020-05-29,2187.073974609375,2245.359376033359,2129.8171390928733,2226.8451896986817,5112121
2020-06-01,2210.731201171875,2220.3311505566166,2193.5884344134083,2209.702635166367,2102344
2020-06-02,2195.645263671875,2233.3593453401927,2193.2452766566184,2215.530870369715,2865046
2020-06-03,2222.730712890625,2242.6163185280852,2185.702343772595,2214.845041689563,3934328
2020-06-04,2194.273681640625,2225.4735105514524,2185.0165895462037,2203.5307737350463,3532583
2020-06-05,2182.274169921875,2225.1310860633102,2181.2456039344806,2215.188281518497,4674527
2020-06-08,2141.131591796875,2177.131402387535,2134.960195695619,2166.5028868798163,4893956
2020-06-09,2074.9599609375,2101.702670282035,2038.96015989678,2084.217052633685,4640384
2020-06-10,2142.16015625,2142.16015625,2052.5953931762683,2063.303428347071,3378944
2020-06-11,2057.474853515625,2133.588737448381,2057.474853515625,2115.7602601307985,3635268
2020-06-12,2057.1318359375,2082.845983886719,2028.331990234375,2040.6747812500003,4447089
2020-06-15,2049.93212890625,2097.589022352975,2000.5609587168371,2015.9894494010287,2551380
2020-06-16,2146.6171875,2146.960042824629,2090.388914260901,2116.4459189326785,3682328
2020-06-17,2149.3603515625,2165.4745542301403,2140.103256413004,2152.788905321572,3512577
2020-06-18,2150.0458984375,2161.7029803298415,2122.2746151057445,2137.7031058456087,2203558
2020-06-19,2174.04541015625,2178.5025289595983,2146.959842043595,2161.3597643313356,7159265
2020-06-22,2157.930908203125,2194.6164193530667,2150.730948070893,2155.530921492381,4119581
2020-06-23,2171.302001953125,2198.387563007017,2141.4735992735227,2152.102110573151,2575911
2020-06-24,2094.84619140625,2170.61722386137,2094.5033360557745,2159.9887079966247,3247139
2020-06-25,2110.274658203125,2120.903173947121,2060.2177776023686,2091.760469487777,2336410
2020-06-26,2132.21728515625,2166.845673289516,2124.331612611051,2131.1887191720934,3179167
2020-06-29,2153.47412109375,2162.3883588183858,2097.7532715124416,2125.7028420285387,2610145
2020-06-30,2128.78857421875,2165.4740916034184,2123.645744678843,2146.6170499570935,2875269
2020-07-01,2141.131591796875,2151.0743966266764,2099.3032404439177,2130.5030762891565,2479303
2020-07-02,2144.21728515625,2159.302920037426,2125.7030968929885,2157.9314986845916,1621746
2020-07-03,2098.617431640625,2177.1313005910747,2095.1888784113476,2173.7027473617973,1519093
2020-07-06,2147.302490234375,2155.531016462321,2111.6455432466096,2119.8740694745557,2011219
2020-07-07,2101.703125,2137.702933829527,2086.2746355016316,2137.702933829527,3459718
2020-07-08,2090.388671875,2144.559806885046,2082.5030003229044,2120.90279222876,2438972
2020-07-09,2037.4296875,2099.8783029216606,2028.358938891267,2091.854179152397,3684413
2020-07-10,2008.124267578125,2033.5921396304534,1995.5647690317712,2014.7528918109228,4848062
2020-07-13,2023.474609375,2046.5003549299568,2010.9151117995689,2037.0807317483836,5402852
2020-07-14,2025.218994140625,2033.3303363652192,2004.286498077156,2013.0083714369348,5811519
2020-07-15,2002.8909912109375,2039.173984258479,2002.8909912109373,2037.7784845258814,4114363
2020-07-16,1951.25732421875,2001.4953100380776,1951.25732421875,1982.3071904543067,5582837
2020-07-17,1943.2332763671875,1979.167392608807,1943.2332763671875,1961.0258970305138,5819539
2020-07-20,1887.762451171875,1921.6033230557543,1874.5052023926232,1913.9280737625033,4139230
2020-07-21,1894.0419921875,1912.8812383798236,1883.799071955492,1899.6239910592997,4934085
2020-07-22,1875.2032470703125,1899.2756236373548,1860.8993711391715,1899.2756236373548,4499676
2020-07-23,1894.3907470703125,1912.5322422540428,1884.6222496636883,1893.344122348174,3526299
2020-07-24,1878.3426513671875,1894.0420234532803,1859.5034048638763,1881.482525784406,2459748
2020-07-27,1869.9698486328125,1880.4360977856081,1859.503599480017,1873.4585983504112,5189671
2020-07-28,1904.857177734375,1914.9745510227076,1862.992184817136,1865.085434462998,5120081
2020-07-29,1886.3668212890625,1921.2543156720672,1876.598322861821,1909.3925675818455,3570749
2020-07-30,1853.5726318359375,1895.4376263438073,1839.9665086208797,1880.4360033118207,3412154
2020-07-31,1761.4696044921875,1907.2993320972053,1761.4696044921875,1878.6915864904793,6398720
2020-08-03,1760.7720947265625,1779.9602193966557,1746.9741568534425,1767.7495946065962,6346984
2020-08-04,1779.26220703125,1803.3345780675552,1762.1673348460479,1775.4245826631434,5040668
2020-08-05,1778.2158203125,1800.194944636551,1772.9826954734403,1792.170819883326,4159419
2020-08-06,1754.840576171875,1782.7505654549266,1754.4917013058368,1779.2618167945452,3086791
2020-08-07,1738.443603515625,1767.7490947247986,1732.861605190068,1756.2362231783375,3250716
2020-08-10,1774.726806640625,1776.8200562651275,1746.4679367098427,1756.2364349575205,3844637
2020-08-11,1810.6610107421875,1821.4761343130947,1782.7510144301693,1784.4953891996704,3727074
2020-08-12,1835.431396484375,1850.4330216599744,1813.1033962230179,1821.127521316943,7019218
2020-08-13,1803.334716796875,1844.8508381547445,1803.3347167968748,1830.1980894402022,3629777
2020-08-14,1762.5164794921875,1815.1966038792264,1756.2367295652557,1791.4731041552618,4885453
2020-08-17,1796.0084228515625,1799.1482977166875,1758.678799455075,1761.4697993351863,3300030
2020-08-18,1779.26220703125,1790.0773302504597,1772.6335831227022,1786.9374557674632,2331750
2020-08-19,1790.076904296875,1794.2634026113483,1770.8887870222059,1779.2617836511524,2618255
2020-08-20,1763.5633544921875,1783.100357034534,1763.5633544921875,1777.8672313535483,2668885
2020-08-21,1762.5164794921875,1774.029354358229,1749.5774418009432,1762.5164794921875,7103485
2020-08-24,1828.104736328125,1834.384485422382,1749.5799353980838,1789.3796169135408,3163872
2020-08-25,1793.217041015625,1853.9212754780215,1784.2718406074473,1836.8264048535534,4714299
2020-08-26,1771.2381591796875,1799.4970307364244,1769.842659349725,1787.9841571392353,2557342
2020-08-27,1779.61083984375,1806.4742067655238,1765.306969145143,1778.215340263398,2686776
2020-08-28,1767.0516357421875,1805.0790055933026,1760.7718865924621,1785.8908831913639,4247169
2020-09-01,1754.840576171875,1769.8421954115151,1744.3743301907305,1762.1669483586759,4592183
2020-09-02,1797.054931640625,1797.0549316406252,1760.7719355446002,1762.1674353944472,3520634
2020-09-03,1784.146484375,1816.242979596451,1779.6111100502299,1797.4037324012515,2783136
2020-09-04,1782.4017333984375,1804.7297253611505,1758.6782419380552,1760.422616310142,3110732
2020-09-07,1798.79931640625,1810.312190231193,1780.6578182578548,1786.5886926525225,5098377
2020-09-08,1796.7060546875,1820.0806771465411,1778.9134316216625,1805.7768037014562,3220071
2020-09-09,1861.9453125,1874.15593381113,1799.496706365936,1799.496706365936,3246771
2020-09-10,1828.45361328125,1859.1546088868117,1820.080614479733,1858.1079840366222,3189844
2020-09-11,1847.29296875,1857.0614679237488,1832.9890949598678,1834.035719871341,1820041
2020-09-14,1843.4552001953125,1868.2253211669,1840.3153257059564,1857.0613229825226,1626304
2020-09-15,1886.715087890625,1898.2279573248686,1849.3854809371676,1854.2697285759377,2292053
2020-09-16,1872.4119873046875,1892.9956107909882,1859.1547382796123,1881.4827366376335,2359589
2020-09-17,1883.9249267578125,1892.2979264322917,1853.5728029378256,1863.3413025580512,2498297
2020-09-18,1861.5968017578125,1886.3669241200323,1860.20130190642,1878.3427999745245,7271056
2020-09-21,1831.59326171875,1849.0370070684523,1815.1961410900296,1845.5482579985119,7430472
2020-09-22,1906.950439453125,1912.183563600911,1850.0838237138535,1854.9680729184533,5217764
2020-09-23,1955.0950927734375,1961.723716392762,1909.3924772928308,1922.64972453148,4335804
2020-09-24,1964.1658935546875,1975.4171102628825,1923.6964008988537,1929.2783998858652,4670592
2020-09-25,1967.6549072265625,1977.4234067659854,1954.397657851632,1974.632406897579,3851066
2020-09-28,1987.8887939453125,1992.0752919318593,1961.0254318649702,1974.6315503212475,3963584
2020-09-29,1941.140380859375,1987.1918780328901,1941.1403808593752,1987.1918780328901,5820902
